pattern_id,main_mask,degree,exp_list,exp_mons
2578,95,6,"[m2,m14,m83,m95]",x1 + x1x2x3 + x0x1x4x6 + x0x1x2x3x4x6
2579,95,6,"[m2,m6,m10,m14,m18,m22,m26,m30,m67,m71,m75,m79,m83,m87,m91,m95]",x1 + x1x2 + x1x3 + x1x2x3 + x1x4 + x1x2x4 + x1x3x4 + x1x2x3x4 + x0x1x6 + x0x1x2x6 + x0x1x3x6 + x0x1x2x3x6 + x0x1x4x6 + x0x1x2x4x6 + x0x1x3x4x6 + x0x1x2x3x4x6
2580,95,6,"[m2,m6,m26,m30,m67,m71,m91,m95]",x1 + x1x2 + x1x3x4 + x1x2x3x4 + x0x1x6 + x0x1x2x6 + x0x1x3x4x6 + x0x1x2x3x4x6
2581,95,6,"[m2,m14,m18,m30,m67,m79,m83,m95]",x1 + x1x2x3 + x1x4 + x1x2x3x4 + x0x1x6 + x0x1x2x3x6 + x0x1x4x6 + x0x1x2x3x4x6
2582,95,6,"[m2,m30,m67,m95]",x1 + x1x2x3x4 + x0x1x6 + x0x1x2x3x4x6
2583,95,6,"[m2,m10,m22,m30,m67,m75,m87,m95]",x1 + x1x3 + x1x2x4 + x1x2x3x4 + x0x1x6 + x0x1x3x6 + x0x1x2x4x6 + x0x1x2x3x4x6
2584,95,6,"[m1,m3,m5,m7,m9,m11,m13,m15,m17,m19,m21,m23,m25,m27,m29,m31,m65,m67,m69,m71,m73,m75,m77,m79,m81,m83,m85,m87,m89,m91,m93,m95]",x0 + x0x1 + x0x2 + x0x1x2 + x0x3 + x0x1x3 + x0x2x3 + x0x1x2x3 + x0x4 + x0x1x4 + x0x2x4 + x0x1x2x4 + x0x3x4 + x0x1x3x4 + x0x2x3x4 + x0x1x2x3x4 + x0x6 + x0x1x6 + x0x2x6 + x0x1x2x6 + x0x3x6 + x0x1x3x6 + x0x2x3x6 + x0x1x2x3x6 + x0x4x6 + x0x1x4x6 + x0x2x4x6 + x0x1x2x4x6 + x0x3x4x6 + x0x1x3x4x6 + x0x2x3x4x6 + x0x1x2x3x4x6
2585,95,6,"[m1,m3,m5,m7,m9,m11,m13,m15,m81,m83,m85,m87,m89,m91,m93,m95]",x0 + x0x1 + x0x2 + x0x1x2 + x0x3 + x0x1x3 + x0x2x3 + x0x1x2x3 + x0x4x6 + x0x1x4x6 + x0x2x4x6 + x0x1x2x4x6 + x0x3x4x6 + x0x1x3x4x6 + x0x2x3x4x6 + x0x1x2x3x4x6
2586,95,6,"[m1,m3,m5,m7,m25,m27,m29,m31,m65,m67,m69,m71,m89,m91,m93,m95]",x0 + x0x1 + x0x2 + x0x1x2 + x0x3x4 + x0x1x3x4 + x0x2x3x4 + x0x1x2x3x4 + x0x6 + x0x1x6 + x0x2x6 + x0x1x2x6 + x0x3x4x6 + x0x1x3x4x6 + x0x2x3x4x6 + x0x1x2x3x4x6
2587,95,6,"[m1,m3,m5,m7,m89,m91,m93,m95]",x0 + x0x1 + x0x2 + x0x1x2 + x0x3x4x6 + x0x1x3x4x6 + x0x2x3x4x6 + x0x1x2x3x4x6
2588,95,6,"[m1,m3,m5,m7,m17,m19,m21,m23,m73,m75,m77,m79,m89,m91,m93,m95]",x0 + x0x1 + x0x2 + x0x1x2 + x0x4 + x0x1x4 + x0x2x4 + x0x1x2x4 + x0x3x6 + x0x1x3x6 + x0x2x3x6 + x0x1x2x3x6 + x0x3x4x6 + x0x1x3x4x6 + x0x2x3x4x6 + x0x1x2x3x4x6
2589,95,6,"[m1,m3,m13,m15,m17,m19,m29,m31,m65,m67,m77,m79,m81,m83,m93,m95]",x0 + x0x1 + x0x2x3 + x0x1x2x3 + x0x4 + x0x1x4 + x0x2x3x4 + x0x1x2x3x4 + x0x6 + x0x1x6 + x0x2x3x6 + x0x1x2x3x6 + x0x4x6 + x0x1x4x6 + x0x2x3x4x6 + x0x1x2x3x4x6
2590,95,6,"[m1,m3,m13,m15,m81,m83,m93,m95]",x0 + x0x1 + x0x2x3 + x0x1x2x3 + x0x4x6 + x0x1x4x6 + x0x2x3x4x6 + x0x1x2x3x4x6
2591,95,6,"[m1,m3,m29,m31,m65,m67,m93,m95]",x0 + x0x1 + x0x2x3x4 + x0x1x2x3x4 + x0x6 + x0x1x6 + x0x2x3x4x6 + x0x1x2x3x4x6
2592,95,6,"[m1,m3,m93,m95]",x0 + x0x1 + x0x2x3x4x6 + x0x1x2x3x4x6
2593,95,6,"[m1,m3,m17,m19,m77,m79,m93,m95]",x0 + x0x1 + x0x4 + x0x1x4 + x0x2x3x6 + x0x1x2x3x6 + x0x2x3x4x6 + x0x1x2x3x4x6
2594,95,6,"[m1,m3,m9,m11,m21,m23,m29,m31,m65,m67,m73,m75,m85,m87,m93,m95]",x0 + x0x1 + x0x3 + x0x1x3 + x0x2x4 + x0x1x2x4 + x0x2x3x4 + x0x1x2x3x4 + x0x6 + x0x1x6 + x0x3x6 + x0x1x3x6 + x0x2x4x6 + x0x1x2x4x6 + x0x2x3x4x6 + x0x1x2x3x4x6
2595,95,6,"[m1,m3,m21,m23,m73,m75,m93,m95]",x0 + x0x1 + x0x2x4 + x0x1x2x4 + x0x3x6 + x0x1x3x6 + x0x2x3x4x6 + x0x1x2x3x4x6
2596,95,6,"[m1,m3,m9,m11,m85,m87,m93,m95]",x0 + x0x1 + x0x3 + x0x1x3 + x0x2x4x6 + x0x1x2x4x6 + x0x2x3x4x6 + x0x1x2x3x4x6
2597,95,6,"[m1,m3,m9,m11,m17,m19,m25,m27,m69,m71,m77,m79,m85,m87,m93,m95]",x0 + x0x1 + x0x3 + x0x1x3 + x0x4 + x0x1x4 + x0x3x4 + x0x1x3x4 + x0x2x6 + x0x1x2x6 + x0x2x3x6 + x0x1x2x3x6 + x0x2x4x6 + x0x1x2x4x6 + x0x2x3x4x6 + x0x1x2x3x4x6
2598,95,6,"[m1,m3,m25,m27,m69,m71,m93,m95]",x0 + x0x1 + x0x3x4 + x0x1x3x4 + x0x2x6 + x0x1x2x6 + x0x2x3x4x6 + x0x1x2x3x4x6
2599,95,6,"[m1,m7,m9,m15,m17,m23,m25,m31,m65,m71,m73,m79,m81,m87,m89,m95]",x0 + x0x1x2 + x0x3 + x0x1x2x3 + x0x4 + x0x1x2x4 + x0x3x4 + x0x1x2x3x4 + x0x6 + x0x1x2x6 + x0x3x6 + x0x1x2x3x6 + x0x4x6 + x0x1x2x4x6 + x0x3x4x6 + x0x1x2x3x4x6
2600,95,6,"[m1,m7,m9,m15,m81,m87,m89,m95]",x0 + x0x1x2 + x0x3 + x0x1x2x3 + x0x4x6 + x0x1x2x4x6 + x0x3x4x6 + x0x1x2x3x4x6
2601,95,6,"[m1,m7,m25,m31,m65,m71,m89,m95]",x0 + x0x1x2 + x0x3x4 + x0x1x2x3x4 + x0x6 + x0x1x2x6 + x0x3x4x6 + x0x1x2x3x4x6
2602,95,6,"[m1,m7,m89,m95]",x0 + x0x1x2 + x0x3x4x6 + x0x1x2x3x4x6
2603,95,6,"[m1,m7,m17,m23,m73,m79,m89,m95]",x0 + x0x1x2 + x0x4 + x0x1x2x4 + x0x3x6 + x0x1x2x3x6 + x0x3x4x6 + x0x1x2x3x4x6
2604,95,6,"[m1,m15,m17,m31,m65,m79,m81,m95]",x0 + x0x1x2x3 + x0x4 + x0x1x2x3x4 + x0x6 + x0x1x2x3x6 + x0x4x6 + x0x1x2x3x4x6
2605,95,6,"[m1,m15,m81,m95]",x0 + x0x1x2x3 + x0x4x6 + x0x1x2x3x4x6
2606,95,6,"[m1,m31,m65,m95]",x0 + x0x1x2x3x4 + x0x6 + x0x1x2x3x4x6
2607,95,6,"[m1,m95]",x0 + x0x1x2x3x4x6
2608,95,6,"[m1,m17,m79,m95]",x0 + x0x4 + x0x1x2x3x6 + x0x1x2x3x4x6
2609,95,6,"[m1,m9,m23,m31,m65,m73,m87,m95]",x0 + x0x3 + x0x1x2x4 + x0x1x2x3x4 + x0x6 + x0x3x6 + x0x1x2x4x6 + x0x1x2x3x4x6
2610,95,6,"[m1,m23,m73,m95]",x0 + x0x1x2x4 + x0x3x6 + x0x1x2x3x4x6
2611,95,6,"[m1,m9,m87,m95]",x0 + x0x3 + x0x1x2x4x6 + x0x1x2x3x4x6
2612,95,6,"[m1,m9,m17,m25,m71,m79,m87,m95]",x0 + x0x3 + x0x4 + x0x3x4 + x0x1x2x6 + x0x1x2x3x6 + x0x1x2x4x6 + x0x1x2x3x4x6
2613,95,6,"[m1,m25,m71,m95]",x0 + x0x3x4 + x0x1x2x6 + x0x1x2x3x4x6
2614,95,6,"[m1,m5,m11,m15,m17,m21,m27,m31,m65,m69,m75,m79,m81,m85,m91,m95]",x0 + x0x2 + x0x1x3 + x0x1x2x3 + x0x4 + x0x2x4 + x0x1x3x4 + x0x1x2x3x4 + x0x6 + x0x2x6 + x0x1x3x6 + x0x1x2x3x6 + x0x4x6 + x0x2x4x6 + x0x1x3x4x6 + x0x1x2x3x4x6
2615,95,6,"[m1,m5,m11,m15,m81,m85,m91,m95]",x0 + x0x2 + x0x1x3 + x0x1x2x3 + x0x4x6 + x0x2x4x6 + x0x1x3x4x6 + x0x1x2x3x4x6
2616,95,6,"[m1,m11,m21,m31,m65,m75,m85,m95]",x0 + x0x1x3 + x0x2x4 + x0x1x2x3x4 + x0x6 + x0x1x3x6 + x0x2x4x6 + x0x1x2x3x4x6
2617,95,6,"[m1,m11,m85,m95]",x0 + x0x1x3 + x0x2x4x6 + x0x1x2x3x4x6
2618,95,6,"[m1,m11,m17,m27,m69,m79,m85,m95]",x0 + x0x1x3 + x0x4 + x0x1x3x4 + x0x2x6 + x0x1x2x3x6 + x0x2x4x6 + x0x1x2x3x4x6
2619,95,6,"[m1,m5,m27,m31,m65,m69,m91,m95]",x0 + x0x2 + x0x1x3x4 + x0x1x2x3x4 + x0x6 + x0x2x6 + x0x1x3x4x6 + x0x1x2x3x4x6
2620,95,6,"[m1,m27,m69,m95]",x0 + x0x1x3x4 + x0x2x6 + x0x1x2x3x4x6
2621,95,6,"[m1,m5,m91,m95]",x0 + x0x2 + x0x1x3x4x6 + x0x1x2x3x4x6
2622,95,6,"[m1,m5,m17,m21,m75,m79,m91,m95]",x0 + x0x2 + x0x4 + x0x2x4 + x0x1x3x6 + x0x1x2x3x6 + x0x1x3x4x6 + x0x1x2x3x4x6
2623,95,6,"[m1,m21,m75,m95]",x0 + x0x2x4 + x0x1x3x6 + x0x1x2x3x4x6
2624,95,6,"[m1,m5,m9,m13,m19,m23,m27,m31,m65,m69,m73,m77,m83,m87,m91,m95]",x0 + x0x2 + x0x3 + x0x2x3 + x0x1x4 + x0x1x2x4 + x0x1x3x4 + x0x1x2x3x4 + x0x6 + x0x2x6 + x0x3x6 + x0x2x3x6 + x0x1x4x6 + x0x1x2x4x6 + x0x1x3x4x6 + x0x1x2x3x4x6
2625,95,6,"[m1,m5,m19,m23,m73,m77,m91,m95]",x0 + x0x2 + x0x1x4 + x0x1x2x4 + x0x3x6 + x0x2x3x6 + x0x1x3x4x6 + x0x1x2x3x4x6
2626,95,6,"[m1,m13,m19,m31,m65,m77,m83,m95]",x0 + x0x2x3 + x0x1x4 + x0x1x2x3x4 + x0x6 + x0x2x3x6 + x0x1x4x6 + x0x1x2x3x4x6
2627,95,6,"[m1,m19,m77,m95]",x0 + x0x1x4 + x0x2x3x6 + x0x1x2x3x4x6
2628,95,6,"[m1,m9,m19,m27,m69,m77,m87,m95]",x0 + x0x3 + x0x1x4 + x0x1x3x4 + x0x2x6 + x0x2x3x6 + x0x1x2x4x6 + x0x1x2x3x4x6
2629,95,6,"[m1,m5,m9,m13,m83,m87,m91,m95]",x0 + x0x2 + x0x3 + x0x2x3 + x0x1x4x6 + x0x1x2x4x6 + x0x1x3x4x6 + x0x1x2x3x4x6
2630,95,6,"[m1,m13,m83,m95]",x0 + x0x2x3 + x0x1x4x6 + x0x1x2x3x4x6
2631,95,6,"[m1,m5,m9,m13,m17,m21,m25,m29,m67,m71,m75,m79,m83,m87,m91,m95]",x0 + x0x2 + x0x3 + x0x2x3 + x0x4 + x0x2x4 + x0x3x4 + x0x2x3x4 + x0x1x6 + x0x1x2x6 + x0x1x3x6 + x0x1x2x3x6 + x0x1x4x6 + x0x1x2x4x6 + x0x1x3x4x6 + x0x1x2x3x4x6
2632,95,6,"[m1,m5,m25,m29,m67,m71,m91,m95]",x0 + x0x2 + x0x3x4 + x0x2x3x4 + x0x1x6 + x0x1x2x6 + x0x1x3x4x6 + x0x1x2x3x4x6
2633,95,6,"[m1,m13,m17,m29,m67,m79,m83,m95]",x0 + x0x2x3 + x0x4 + x0x2x3x4 + x0x1x6 + x0x1x2x3x6 + x0x1x4x6 + x0x1x2x3x4x6
2634,95,6,"[m1,m29,m67,m95]",x0 + x0x2x3x4 + x0x1x6 + x0x1x2x3x4x6
2635,95,6,"[m1,m9,m21,m29,m67,m75,m87,m95]",x0 + x0x3 + x0x2x4 + x0x2x3x4 + x0x1x6 + x0x1x3x6 + x0x1x2x4x6 + x0x1x2x3x4x6
2636,95,6,"[m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95]",1 + x0 + x1 + x0x1 + x2 + x0x2 + x1x2 + x0x1x2 + x3 + x0x3 + x1x3 + x0x1x3 + x2x3 + x0x2x3 + x1x2x3 + x0x1x2x3 + x4 + x0x4 + x1x4 + x0x1x4 + x2x4 + x0x2x4 + x1x2x4 + x0x1x2x4 + x3x4 + x0x3x4 + x1x3x4 + x0x1x3x4 + x2x3x4 + x0x2x3x4 + x1x2x3x4 + x0x1x2x3x4 + x6 + x0x6 + x1x6 + x0x1x6 + x2x6 + x0x2x6 + x1x2x6 + x0x1x2x6 + x3x6 + x0x3x6 + x1x3x6 + x0x1x3x6 + x2x3x6 + x0x2x3x6 + x1x2x3x6 + x0x1x2x3x6 + x4x6 + x0x4x6 + x1x4x6 + x0x1x4x6 + x2x4x6 + x0x2x4x6 + x1x2x4x6 + x0x1x2x4x6 + x3x4x6 + x0x3x4x6 + x1x3x4x6 + x0x1x3x4x6 + x2x3x4x6 + x0x2x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2637,95,6,"[m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95]",1 + x0 + x1 + x0x1 + x2 + x0x2 + x1x2 + x0x1x2 + x3 + x0x3 + x1x3 + x0x1x3 + x2x3 + x0x2x3 + x1x2x3 + x0x1x2x3 + x4x6 + x0x4x6 + x1x4x6 + x0x1x4x6 + x2x4x6 + x0x2x4x6 + x1x2x4x6 + x0x1x2x4x6 + x3x4x6 + x0x3x4x6 + x1x3x4x6 + x0x1x3x4x6 + x2x3x4x6 + x0x2x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2638,95,6,"[m0,m1,m2,m3,m4,m5,m6,m7,m24,m25,m26,m27,m28,m29,m30,m31,m64,m65,m66,m67,m68,m69,m70,m71,m88,m89,m90,m91,m92,m93,m94,m95]",1 + x0 + x1 + x0x1 + x2 + x0x2 + x1x2 + x0x1x2 + x3x4 + x0x3x4 + x1x3x4 + x0x1x3x4 + x2x3x4 + x0x2x3x4 + x1x2x3x4 + x0x1x2x3x4 + x6 + x0x6 + x1x6 + x0x1x6 + x2x6 + x0x2x6 + x1x2x6 + x0x1x2x6 + x3x4x6 + x0x3x4x6 + x1x3x4x6 + x0x1x3x4x6 + x2x3x4x6 + x0x2x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2639,95,6,"[m0,m1,m2,m3,m4,m5,m6,m7,m88,m89,m90,m91,m92,m93,m94,m95]",1 + x0 + x1 + x0x1 + x2 + x0x2 + x1x2 + x0x1x2 + x3x4x6 + x0x3x4x6 + x1x3x4x6 + x0x1x3x4x6 + x2x3x4x6 + x0x2x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2640,95,6,"[m0,m1,m2,m3,m4,m5,m6,m7,m16,m17,m18,m19,m20,m21,m22,m23,m72,m73,m74,m75,m76,m77,m78,m79,m88,m89,m90,m91,m92,m93,m94,m95]",1 + x0 + x1 + x0x1 + x2 + x0x2 + x1x2 + x0x1x2 + x4 + x0x4 + x1x4 + x0x1x4 + x2x4 + x0x2x4 + x1x2x4 + x0x1x2x4 + x3x6 + x0x3x6 + x1x3x6 + x0x1x3x6 + x2x3x6 + x0x2x3x6 + x1x2x3x6 + x0x1x2x3x6 + x3x4x6 + x0x3x4x6 + x1x3x4x6 + x0x1x3x4x6 + x2x3x4x6 + x0x2x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2641,95,6,"[m0,m1,m2,m3,m12,m13,m14,m15,m16,m17,m18,m19,m28,m29,m30,m31,m64,m65,m66,m67,m76,m77,m78,m79,m80,m81,m82,m83,m92,m93,m94,m95]",1 + x0 + x1 + x0x1 + x2x3 + x0x2x3 + x1x2x3 + x0x1x2x3 + x4 + x0x4 + x1x4 + x0x1x4 + x2x3x4 + x0x2x3x4 + x1x2x3x4 + x0x1x2x3x4 + x6 + x0x6 + x1x6 + x0x1x6 + x2x3x6 + x0x2x3x6 + x1x2x3x6 + x0x1x2x3x6 + x4x6 + x0x4x6 + x1x4x6 + x0x1x4x6 + x2x3x4x6 + x0x2x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2642,95,6,"[m0,m1,m2,m3,m12,m13,m14,m15,m80,m81,m82,m83,m92,m93,m94,m95]",1 + x0 + x1 + x0x1 + x2x3 + x0x2x3 + x1x2x3 + x0x1x2x3 + x4x6 + x0x4x6 + x1x4x6 + x0x1x4x6 + x2x3x4x6 + x0x2x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2643,95,6,"[m0,m1,m2,m3,m28,m29,m30,m31,m64,m65,m66,m67,m92,m93,m94,m95]",1 + x0 + x1 + x0x1 + x2x3x4 + x0x2x3x4 + x1x2x3x4 + x0x1x2x3x4 + x6 + x0x6 + x1x6 + x0x1x6 + x2x3x4x6 + x0x2x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2644,95,6,"[m0,m1,m2,m3,m92,m93,m94,m95]",1 + x0 + x1 + x0x1 + x2x3x4x6 + x0x2x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2645,95,6,"[m0,m1,m2,m3,m16,m17,m18,m19,m76,m77,m78,m79,m92,m93,m94,m95]",1 + x0 + x1 + x0x1 + x4 + x0x4 + x1x4 + x0x1x4 + x2x3x6 + x0x2x3x6 + x1x2x3x6 + x0x1x2x3x6 + x2x3x4x6 + x0x2x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2646,95,6,"[m0,m1,m2,m3,m8,m9,m10,m11,m20,m21,m22,m23,m28,m29,m30,m31,m64,m65,m66,m67,m72,m73,m74,m75,m84,m85,m86,m87,m92,m93,m94,m95]",1 + x0 + x1 + x0x1 + x3 + x0x3 + x1x3 + x0x1x3 + x2x4 + x0x2x4 + x1x2x4 + x0x1x2x4 + x2x3x4 + x0x2x3x4 + x1x2x3x4 + x0x1x2x3x4 + x6 + x0x6 + x1x6 + x0x1x6 + x3x6 + x0x3x6 + x1x3x6 + x0x1x3x6 + x2x4x6 + x0x2x4x6 + x1x2x4x6 + x0x1x2x4x6 + x2x3x4x6 + x0x2x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2647,95,6,"[m0,m1,m2,m3,m20,m21,m22,m23,m72,m73,m74,m75,m92,m93,m94,m95]",1 + x0 + x1 + x0x1 + x2x4 + x0x2x4 + x1x2x4 + x0x1x2x4 + x3x6 + x0x3x6 + x1x3x6 + x0x1x3x6 + x2x3x4x6 + x0x2x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2648,95,6,"[m0,m1,m2,m3,m8,m9,m10,m11,m84,m85,m86,m87,m92,m93,m94,m95]",1 + x0 + x1 + x0x1 + x3 + x0x3 + x1x3 + x0x1x3 + x2x4x6 + x0x2x4x6 + x1x2x4x6 + x0x1x2x4x6 + x2x3x4x6 + x0x2x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2649,95,6,"[m0,m1,m2,m3,m8,m9,m10,m11,m16,m17,m18,m19,m24,m25,m26,m27,m68,m69,m70,m71,m76,m77,m78,m79,m84,m85,m86,m87,m92,m93,m94,m95]",1 + x0 + x1 + x0x1 + x3 + x0x3 + x1x3 + x0x1x3 + x4 + x0x4 + x1x4 + x0x1x4 + x3x4 + x0x3x4 + x1x3x4 + x0x1x3x4 + x2x6 + x0x2x6 + x1x2x6 + x0x1x2x6 + x2x3x6 + x0x2x3x6 + x1x2x3x6 + x0x1x2x3x6 + x2x4x6 + x0x2x4x6 + x1x2x4x6 + x0x1x2x4x6 + x2x3x4x6 + x0x2x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2650,95,6,"[m0,m1,m2,m3,m24,m25,m26,m27,m68,m69,m70,m71,m92,m93,m94,m95]",1 + x0 + x1 + x0x1 + x3x4 + x0x3x4 + x1x3x4 + x0x1x3x4 + x2x6 + x0x2x6 + x1x2x6 + x0x1x2x6 + x2x3x4x6 + x0x2x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2651,95,6,"[m0,m1,m6,m7,m8,m9,m14,m15,m16,m17,m22,m23,m24,m25,m30,m31,m64,m65,m70,m71,m72,m73,m78,m79,m80,m81,m86,m87,m88,m89,m94,m95]",1 + x0 + x1x2 + x0x1x2 + x3 + x0x3 + x1x2x3 + x0x1x2x3 + x4 + x0x4 + x1x2x4 + x0x1x2x4 + x3x4 + x0x3x4 + x1x2x3x4 + x0x1x2x3x4 + x6 + x0x6 + x1x2x6 + x0x1x2x6 + x3x6 + x0x3x6 + x1x2x3x6 + x0x1x2x3x6 + x4x6 + x0x4x6 + x1x2x4x6 + x0x1x2x4x6 + x3x4x6 + x0x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2652,95,6,"[m0,m1,m6,m7,m8,m9,m14,m15,m80,m81,m86,m87,m88,m89,m94,m95]",1 + x0 + x1x2 + x0x1x2 + x3 + x0x3 + x1x2x3 + x0x1x2x3 + x4x6 + x0x4x6 + x1x2x4x6 + x0x1x2x4x6 + x3x4x6 + x0x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2653,95,6,"[m0,m1,m6,m7,m24,m25,m30,m31,m64,m65,m70,m71,m88,m89,m94,m95]",1 + x0 + x1x2 + x0x1x2 + x3x4 + x0x3x4 + x1x2x3x4 + x0x1x2x3x4 + x6 + x0x6 + x1x2x6 + x0x1x2x6 + x3x4x6 + x0x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2654,95,6,"[m0,m1,m6,m7,m88,m89,m94,m95]",1 + x0 + x1x2 + x0x1x2 + x3x4x6 + x0x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2655,95,6,"[m0,m1,m6,m7,m16,m17,m22,m23,m72,m73,m78,m79,m88,m89,m94,m95]",1 + x0 + x1x2 + x0x1x2 + x4 + x0x4 + x1x2x4 + x0x1x2x4 + x3x6 + x0x3x6 + x1x2x3x6 + x0x1x2x3x6 + x3x4x6 + x0x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2656,95,6,"[m0,m1,m14,m15,m16,m17,m30,m31,m64,m65,m78,m79,m80,m81,m94,m95]",1 + x0 + x1x2x3 + x0x1x2x3 + x4 + x0x4 + x1x2x3x4 + x0x1x2x3x4 + x6 + x0x6 + x1x2x3x6 + x0x1x2x3x6 + x4x6 + x0x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2657,95,6,"[m0,m1,m14,m15,m80,m81,m94,m95]",1 + x0 + x1x2x3 + x0x1x2x3 + x4x6 + x0x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2658,95,6,"[m0,m1,m30,m31,m64,m65,m94,m95]",1 + x0 + x1x2x3x4 + x0x1x2x3x4 + x6 + x0x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2659,95,6,"[m0,m1,m94,m95]",1 + x0 + x1x2x3x4x6 + x0x1x2x3x4x6
2660,95,6,"[m0,m1,m16,m17,m78,m79,m94,m95]",1 + x0 + x4 + x0x4 + x1x2x3x6 + x0x1x2x3x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2661,95,6,"[m0,m1,m8,m9,m22,m23,m30,m31,m64,m65,m72,m73,m86,m87,m94,m95]",1 + x0 + x3 + x0x3 + x1x2x4 + x0x1x2x4 + x1x2x3x4 + x0x1x2x3x4 + x6 + x0x6 + x3x6 + x0x3x6 + x1x2x4x6 + x0x1x2x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2662,95,6,"[m0,m1,m22,m23,m72,m73,m94,m95]",1 + x0 + x1x2x4 + x0x1x2x4 + x3x6 + x0x3x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2663,95,6,"[m0,m1,m8,m9,m86,m87,m94,m95]",1 + x0 + x3 + x0x3 + x1x2x4x6 + x0x1x2x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2664,95,6,"[m0,m1,m8,m9,m16,m17,m24,m25,m70,m71,m78,m79,m86,m87,m94,m95]",1 + x0 + x3 + x0x3 + x4 + x0x4 + x3x4 + x0x3x4 + x1x2x6 + x0x1x2x6 + x1x2x3x6 + x0x1x2x3x6 + x1x2x4x6 + x0x1x2x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2665,95,6,"[m0,m1,m24,m25,m70,m71,m94,m95]",1 + x0 + x3x4 + x0x3x4 + x1x2x6 + x0x1x2x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2666,95,6,"[m0,m1,m4,m5,m10,m11,m14,m15,m16,m17,m20,m21,m26,m27,m30,m31,m64,m65,m68,m69,m74,m75,m78,m79,m80,m81,m84,m85,m90,m91,m94,m95]",1 + x0 + x2 + x0x2 + x1x3 + x0x1x3 + x1x2x3 + x0x1x2x3 + x4 + x0x4 + x2x4 + x0x2x4 + x1x3x4 + x0x1x3x4 + x1x2x3x4 + x0x1x2x3x4 + x6 + x0x6 + x2x6 + x0x2x6 + x1x3x6 + x0x1x3x6 + x1x2x3x6 + x0x1x2x3x6 + x4x6 + x0x4x6 + x2x4x6 + x0x2x4x6 + x1x3x4x6 + x0x1x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2667,95,6,"[m0,m1,m4,m5,m10,m11,m14,m15,m80,m81,m84,m85,m90,m91,m94,m95]",1 + x0 + x2 + x0x2 + x1x3 + x0x1x3 + x1x2x3 + x0x1x2x3 + x4x6 + x0x4x6 + x2x4x6 + x0x2x4x6 + x1x3x4x6 + x0x1x3x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2668,95,6,"[m0,m1,m10,m11,m20,m21,m30,m31,m64,m65,m74,m75,m84,m85,m94,m95]",1 + x0 + x1x3 + x0x1x3 + x2x4 + x0x2x4 + x1x2x3x4 + x0x1x2x3x4 + x6 + x0x6 + x1x3x6 + x0x1x3x6 + x2x4x6 + x0x2x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
2669,95,6,"[m0,m1,m10,m11,m84,m85,m94,m95]",1 + x0 + x1x3 + x0x1x3 + x2x4x6 + x0x2x4x6 + x1x2x3x4x6 + x0x1x2x3x4x6
