pattern_id,main_mask,degree,exp_list,exp_mons
10994,191,7,"[m36,m46,m53,m63,m164,m174,m181,m191]",x2x5 + x1x2x3x5 + x0x2x4x5 + x0x1x2x3x4x5 + x2x5x7 + x1x2x3x5x7 + x0x2x4x5x7 + x0x1x2x3x4x5x7
10995,191,7,"[m36,m53,m174,m191]",x2x5 + x0x2x4x5 + x1x2x3x5x7 + x0x1x2x3x4x5x7
10996,191,7,"[m36,m44,m53,m61,m166,m174,m183,m191]",x2x5 + x2x3x5 + x0x2x4x5 + x0x2x3x4x5 + x1x2x5x7 + x1x2x3x5x7 + x0x1x2x4x5x7 + x0x1x2x3x4x5x7
10997,191,7,"[m36,m38,m44,m46,m181,m183,m189,m191]",x2x5 + x1x2x5 + x2x3x5 + x1x2x3x5 + x0x2x4x5x7 + x0x1x2x4x5x7 + x0x2x3x4x5x7 + x0x1x2x3x4x5x7
10998,191,7,"[m36,m46,m181,m191]",x2x5 + x1x2x3x5 + x0x2x4x5x7 + x0x1x2x3x4x5x7
10999,191,7,"[m36,m38,m44,m46,m52,m54,m60,m62,m165,m167,m173,m175,m181,m183,m189,m191]",x2x5 + x1x2x5 + x2x3x5 + x1x2x3x5 + x2x4x5 + x1x2x4x5 + x2x3x4x5 + x1x2x3x4x5 + x0x2x5x7 + x0x1x2x5x7 + x0x2x3x5x7 + x0x1x2x3x5x7 + x0x2x4x5x7 + x0x1x2x4x5x7 + x0x2x3x4x5x7 + x0x1x2x3x4x5x7
11000,191,7,"[m36,m38,m60,m62,m165,m167,m189,m191]",x2x5 + x1x2x5 + x2x3x4x5 + x1x2x3x4x5 + x0x2x5x7 + x0x1x2x5x7 + x0x2x3x4x5x7 + x0x1x2x3x4x5x7
11001,191,7,"[m36,m46,m52,m62,m165,m175,m181,m191]",x2x5 + x1x2x3x5 + x2x4x5 + x1x2x3x4x5 + x0x2x5x7 + x0x1x2x3x5x7 + x0x2x4x5x7 + x0x1x2x3x4x5x7
11002,191,7,"[m36,m62,m165,m191]",x2x5 + x1x2x3x4x5 + x0x2x5x7 + x0x1x2x3x4x5x7
11003,191,7,"[m36,m44,m54,m62,m165,m173,m183,m191]",x2x5 + x2x3x5 + x1x2x4x5 + x1x2x3x4x5 + x0x2x5x7 + x0x2x3x5x7 + x0x1x2x4x5x7 + x0x1x2x3x4x5x7
11004,191,7,"[m35,m39,m43,m47,m51,m55,m59,m63,m163,m167,m171,m175,m179,m183,m187,m191]",x0x1x5 + x0x1x2x5 + x0x1x3x5 + x0x1x2x3x5 + x0x1x4x5 + x0x1x2x4x5 + x0x1x3x4x5 + x0x1x2x3x4x5 + x0x1x5x7 + x0x1x2x5x7 + x0x1x3x5x7 + x0x1x2x3x5x7 + x0x1x4x5x7 + x0x1x2x4x5x7 + x0x1x3x4x5x7 + x0x1x2x3x4x5x7
11005,191,7,"[m35,m39,m43,m47,m179,m183,m187,m191]",x0x1x5 + x0x1x2x5 + x0x1x3x5 + x0x1x2x3x5 + x0x1x4x5x7 + x0x1x2x4x5x7 + x0x1x3x4x5x7 + x0x1x2x3x4x5x7
11006,191,7,"[m35,m39,m59,m63,m163,m167,m187,m191]",x0x1x5 + x0x1x2x5 + x0x1x3x4x5 + x0x1x2x3x4x5 + x0x1x5x7 + x0x1x2x5x7 + x0x1x3x4x5x7 + x0x1x2x3x4x5x7
11007,191,7,"[m35,m39,m187,m191]",x0x1x5 + x0x1x2x5 + x0x1x3x4x5x7 + x0x1x2x3x4x5x7
11008,191,7,"[m35,m39,m51,m55,m171,m175,m187,m191]",x0x1x5 + x0x1x2x5 + x0x1x4x5 + x0x1x2x4x5 + x0x1x3x5x7 + x0x1x2x3x5x7 + x0x1x3x4x5x7 + x0x1x2x3x4x5x7
11009,191,7,"[m35,m47,m51,m63,m163,m175,m179,m191]",x0x1x5 + x0x1x2x3x5 + x0x1x4x5 + x0x1x2x3x4x5 + x0x1x5x7 + x0x1x2x3x5x7 + x0x1x4x5x7 + x0x1x2x3x4x5x7
11010,191,7,"[m35,m47,m179,m191]",x0x1x5 + x0x1x2x3x5 + x0x1x4x5x7 + x0x1x2x3x4x5x7
11011,191,7,"[m35,m63,m163,m191]",x0x1x5 + x0x1x2x3x4x5 + x0x1x5x7 + x0x1x2x3x4x5x7
11012,191,7,"[m35,m191]",x0x1x5 + x0x1x2x3x4x5x7
11013,191,7,"[m35,m51,m175,m191]",x0x1x5 + x0x1x4x5 + x0x1x2x3x5x7 + x0x1x2x3x4x5x7
11014,191,7,"[m35,m43,m55,m63,m163,m171,m183,m191]",x0x1x5 + x0x1x3x5 + x0x1x2x4x5 + x0x1x2x3x4x5 + x0x1x5x7 + x0x1x3x5x7 + x0x1x2x4x5x7 + x0x1x2x3x4x5x7
11015,191,7,"[m35,m55,m171,m191]",x0x1x5 + x0x1x2x4x5 + x0x1x3x5x7 + x0x1x2x3x4x5x7
11016,191,7,"[m35,m43,m183,m191]",x0x1x5 + x0x1x3x5 + x0x1x2x4x5x7 + x0x1x2x3x4x5x7
11017,191,7,"[m35,m43,m51,m59,m167,m175,m183,m191]",x0x1x5 + x0x1x3x5 + x0x1x4x5 + x0x1x3x4x5 + x0x1x2x5x7 + x0x1x2x3x5x7 + x0x1x2x4x5x7 + x0x1x2x3x4x5x7
11018,191,7,"[m35,m59,m167,m191]",x0x1x5 + x0x1x3x4x5 + x0x1x2x5x7 + x0x1x2x3x4x5x7
11019,191,7,"[m34,m35,m38,m39,m42,m43,m46,m47,m50,m51,m54,m55,m58,m59,m62,m63,m162,m163,m166,m167,m170,m171,m174,m175,m178,m179,m182,m183,m186,m187,m190,m191]",x1x5 + x0x1x5 + x1x2x5 + x0x1x2x5 + x1x3x5 + x0x1x3x5 + x1x2x3x5 + x0x1x2x3x5 + x1x4x5 + x0x1x4x5 + x1x2x4x5 + x0x1x2x4x5 + x1x3x4x5 + x0x1x3x4x5 + x1x2x3x4x5 + x0x1x2x3x4x5 + x1x5x7 + x0x1x5x7 + x1x2x5x7 + x0x1x2x5x7 + x1x3x5x7 + x0x1x3x5x7 + x1x2x3x5x7 + x0x1x2x3x5x7 + x1x4x5x7 + x0x1x4x5x7 + x1x2x4x5x7 + x0x1x2x4x5x7 + x1x3x4x5x7 + x0x1x3x4x5x7 + x1x2x3x4x5x7 + x0x1x2x3x4x5x7
11020,191,7,"[m34,m35,m38,m39,m42,m43,m46,m47,m178,m179,m182,m183,m186,m187,m190,m191]",x1x5 + x0x1x5 + x1x2x5 + x0x1x2x5 + x1x3x5 + x0x1x3x5 + x1x2x3x5 + x0x1x2x3x5 + x1x4x5x7 + x0x1x4x5x7 + x1x2x4x5x7 + x0x1x2x4x5x7 + x1x3x4x5x7 + x0x1x3x4x5x7 + x1x2x3x4x5x7 + x0x1x2x3x4x5x7
11021,191,7,"[m34,m35,m38,m39,m58,m59,m62,m63,m162,m163,m166,m167,m186,m187,m190,m191]",x1x5 + x0x1x5 + x1x2x5 + x0x1x2x5 + x1x3x4x5 + x0x1x3x4x5 + x1x2x3x4x5 + x0x1x2x3x4x5 + x1x5x7 + x0x1x5x7 + x1x2x5x7 + x0x1x2x5x7 + x1x3x4x5x7 + x0x1x3x4x5x7 + x1x2x3x4x5x7 + x0x1x2x3x4x5x7
11022,191,7,"[m34,m35,m38,m39,m186,m187,m190,m191]",x1x5 + x0x1x5 + x1x2x5 + x0x1x2x5 + x1x3x4x5x7 + x0x1x3x4x5x7 + x1x2x3x4x5x7 + x0x1x2x3x4x5x7
11023,191,7,"[m34,m35,m38,m39,m50,m51,m54,m55,m170,m171,m174,m175,m186,m187,m190,m191]",x1x5 + x0x1x5 + x1x2x5 + x0x1x2x5 + x1x4x5 + x0x1x4x5 + x1x2x4x5 + x0x1x2x4x5 + x1x3x5x7 + x0x1x3x5x7 + x1x2x3x5x7 + x0x1x2x3x5x7 + x1x3x4x5x7 + x0x1x3x4x5x7 + x1x2x3x4x5x7 + x0x1x2x3x4x5x7
11024,191,7,"[m34,m35,m46,m47,m50,m51,m62,m63,m162,m163,m174,m175,m178,m179,m190,m191]",x1x5 + x0x1x5 + x1x2x3x5 + x0x1x2x3x5 + x1x4x5 + x0x1x4x5 + x1x2x3x4x5 + x0x1x2x3x4x5 + x1x5x7 + x0x1x5x7 + x1x2x3x5x7 + x0x1x2x3x5x7 + x1x4x5x7 + x0x1x4x5x7 + x1x2x3x4x5x7 + x0x1x2x3x4x5x7
11025,191,7,"[m34,m35,m46,m47,m178,m179,m190,m191]",x1x5 + x0x1x5 + x1x2x3x5 + x0x1x2x3x5 + x1x4x5x7 + x0x1x4x5x7 + x1x2x3x4x5x7 + x0x1x2x3x4x5x7
11026,191,7,"[m34,m35,m62,m63,m162,m163,m190,m191]",x1x5 + x0x1x5 + x1x2x3x4x5 + x0x1x2x3x4x5 + x1x5x7 + x0x1x5x7 + x1x2x3x4x5x7 + x0x1x2x3x4x5x7
11027,191,7,"[m34,m35,m190,m191]",x1x5 + x0x1x5 + x1x2x3x4x5x7 + x0x1x2x3x4x5x7
11028,191,7,"[m34,m35,m50,m51,m174,m175,m190,m191]",x1x5 + x0x1x5 + x1x4x5 + x0x1x4x5 + x1x2x3x5x7 + x0x1x2x3x5x7 + x1x2x3x4x5x7 + x0x1x2x3x4x5x7
11029,191,7,"[m34,m35,m42,m43,m54,m55,m62,m63,m162,m163,m170,m171,m182,m183,m190,m191]",x1x5 + x0x1x5 + x1x3x5 + x0x1x3x5 + x1x2x4x5 + x0x1x2x4x5 + x1x2x3x4x5 + x0x1x2x3x4x5 + x1x5x7 + x0x1x5x7 + x1x3x5x7 + x0x1x3x5x7 + x1x2x4x5x7 + x0x1x2x4x5x7 + x1x2x3x4x5x7 + x0x1x2x3x4x5x7
11030,191,7,"[m34,m35,m54,m55,m170,m171,m190,m191]",x1x5 + x0x1x5 + x1x2x4x5 + x0x1x2x4x5 + x1x3x5x7 + x0x1x3x5x7 + x1x2x3x4x5x7 + x0x1x2x3x4x5x7
11031,191,7,"[m34,m35,m42,m43,m182,m183,m190,m191]",x1x5 + x0x1x5 + x1x3x5 + x0x1x3x5 + x1x2x4x5x7 + x0x1x2x4x5x7 + x1x2x3x4x5x7 + x0x1x2x3x4x5x7
11032,191,7,"[m34,m35,m42,m43,m50,m51,m58,m59,m166,m167,m174,m175,m182,m183,m190,m191]",x1x5 + x0x1x5 + x1x3x5 + x0x1x3x5 + x1x4x5 + x0x1x4x5 + x1x3x4x5 + x0x1x3x4x5 + x1x2x5x7 + x0x1x2x5x7 + x1x2x3x5x7 + x0x1x2x3x5x7 + x1x2x4x5x7 + x0x1x2x4x5x7 + x1x2x3x4x5x7 + x0x1x2x3x4x5x7
11033,191,7,"[m34,m35,m58,m59,m166,m167,m190,m191]",x1x5 + x0x1x5 + x1x3x4x5 + x0x1x3x4x5 + x1x2x5x7 + x0x1x2x5x7 + x1x2x3x4x5x7 + x0x1x2x3x4x5x7
11034,191,7,"[m34,m39,m42,m47,m50,m55,m58,m63,m162,m167,m170,m175,m178,m183,m186,m191]",x1x5 + x0x1x2x5 + x1x3x5 + x0x1x2x3x5 + x1x4x5 + x0x1x2x4x5 + x1x3x4x5 + x0x1x2x3x4x5 + x1x5x7 + x0x1x2x5x7 + x1x3x5x7 + x0x1x2x3x5x7 + x1x4x5x7 + x0x1x2x4x5x7 + x1x3x4x5x7 + x0x1x2x3x4x5x7
11035,191,7,"[m34,m39,m42,m47,m178,m183,m186,m191]",x1x5 + x0x1x2x5 + x1x3x5 + x0x1x2x3x5 + x1x4x5x7 + x0x1x2x4x5x7 + x1x3x4x5x7 + x0x1x2x3x4x5x7
11036,191,7,"[m34,m39,m58,m63,m162,m167,m186,m191]",x1x5 + x0x1x2x5 + x1x3x4x5 + x0x1x2x3x4x5 + x1x5x7 + x0x1x2x5x7 + x1x3x4x5x7 + x0x1x2x3x4x5x7
11037,191,7,"[m34,m39,m186,m191]",x1x5 + x0x1x2x5 + x1x3x4x5x7 + x0x1x2x3x4x5x7
11038,191,7,"[m34,m39,m50,m55,m170,m175,m186,m191]",x1x5 + x0x1x2x5 + x1x4x5 + x0x1x2x4x5 + x1x3x5x7 + x0x1x2x3x5x7 + x1x3x4x5x7 + x0x1x2x3x4x5x7
11039,191,7,"[m34,m47,m50,m63,m162,m175,m178,m191]",x1x5 + x0x1x2x3x5 + x1x4x5 + x0x1x2x3x4x5 + x1x5x7 + x0x1x2x3x5x7 + x1x4x5x7 + x0x1x2x3x4x5x7
11040,191,7,"[m34,m47,m178,m191]",x1x5 + x0x1x2x3x5 + x1x4x5x7 + x0x1x2x3x4x5x7
11041,191,7,"[m34,m63,m162,m191]",x1x5 + x0x1x2x3x4x5 + x1x5x7 + x0x1x2x3x4x5x7
11042,191,7,"[m34,m191]",x1x5 + x0x1x2x3x4x5x7
11043,191,7,"[m34,m50,m175,m191]",x1x5 + x1x4x5 + x0x1x2x3x5x7 + x0x1x2x3x4x5x7
11044,191,7,"[m34,m42,m55,m63,m162,m170,m183,m191]",x1x5 + x1x3x5 + x0x1x2x4x5 + x0x1x2x3x4x5 + x1x5x7 + x1x3x5x7 + x0x1x2x4x5x7 + x0x1x2x3x4x5x7
11045,191,7,"[m34,m55,m170,m191]",x1x5 + x0x1x2x4x5 + x1x3x5x7 + x0x1x2x3x4x5x7
11046,191,7,"[m34,m42,m183,m191]",x1x5 + x1x3x5 + x0x1x2x4x5x7 + x0x1x2x3x4x5x7
11047,191,7,"[m34,m42,m50,m58,m167,m175,m183,m191]",x1x5 + x1x3x5 + x1x4x5 + x1x3x4x5 + x0x1x2x5x7 + x0x1x2x3x5x7 + x0x1x2x4x5x7 + x0x1x2x3x4x5x7
11048,191,7,"[m34,m58,m167,m191]",x1x5 + x1x3x4x5 + x0x1x2x5x7 + x0x1x2x3x4x5x7
11049,191,7,"[m34,m38,m43,m47,m50,m54,m59,m63,m162,m166,m171,m175,m178,m182,m187,m191]",x1x5 + x1x2x5 + x0x1x3x5 + x0x1x2x3x5 + x1x4x5 + x1x2x4x5 + x0x1x3x4x5 + x0x1x2x3x4x5 + x1x5x7 + x1x2x5x7 + x0x1x3x5x7 + x0x1x2x3x5x7 + x1x4x5x7 + x1x2x4x5x7 + x0x1x3x4x5x7 + x0x1x2x3x4x5x7
11050,191,7,"[m34,m38,m43,m47,m178,m182,m187,m191]",x1x5 + x1x2x5 + x0x1x3x5 + x0x1x2x3x5 + x1x4x5x7 + x1x2x4x5x7 + x0x1x3x4x5x7 + x0x1x2x3x4x5x7
11051,191,7,"[m34,m43,m54,m63,m162,m171,m182,m191]",x1x5 + x0x1x3x5 + x1x2x4x5 + x0x1x2x3x4x5 + x1x5x7 + x0x1x3x5x7 + x1x2x4x5x7 + x0x1x2x3x4x5x7
11052,191,7,"[m34,m43,m182,m191]",x1x5 + x0x1x3x5 + x1x2x4x5x7 + x0x1x2x3x4x5x7
11053,191,7,"[m34,m43,m50,m59,m166,m175,m182,m191]",x1x5 + x0x1x3x5 + x1x4x5 + x0x1x3x4x5 + x1x2x5x7 + x0x1x2x3x5x7 + x1x2x4x5x7 + x0x1x2x3x4x5x7
11054,191,7,"[m34,m38,m59,m63,m162,m166,m187,m191]",x1x5 + x1x2x5 + x0x1x3x4x5 + x0x1x2x3x4x5 + x1x5x7 + x1x2x5x7 + x0x1x3x4x5x7 + x0x1x2x3x4x5x7
11055,191,7,"[m34,m59,m166,m191]",x1x5 + x0x1x3x4x5 + x1x2x5x7 + x0x1x2x3x4x5x7
11056,191,7,"[m34,m38,m187,m191]",x1x5 + x1x2x5 + x0x1x3x4x5x7 + x0x1x2x3x4x5x7
11057,191,7,"[m34,m38,m50,m54,m171,m175,m187,m191]",x1x5 + x1x2x5 + x1x4x5 + x1x2x4x5 + x0x1x3x5x7 + x0x1x2x3x5x7 + x0x1x3x4x5x7 + x0x1x2x3x4x5x7
11058,191,7,"[m34,m54,m171,m191]",x1x5 + x1x2x4x5 + x0x1x3x5x7 + x0x1x2x3x4x5x7
11059,191,7,"[m34,m38,m42,m46,m51,m55,m59,m63,m162,m166,m170,m174,m179,m183,m187,m191]",x1x5 + x1x2x5 + x1x3x5 + x1x2x3x5 + x0x1x4x5 + x0x1x2x4x5 + x0x1x3x4x5 + x0x1x2x3x4x5 + x1x5x7 + x1x2x5x7 + x1x3x5x7 + x1x2x3x5x7 + x0x1x4x5x7 + x0x1x2x4x5x7 + x0x1x3x4x5x7 + x0x1x2x3x4x5x7
11060,191,7,"[m34,m38,m51,m55,m170,m174,m187,m191]",x1x5 + x1x2x5 + x0x1x4x5 + x0x1x2x4x5 + x1x3x5x7 + x1x2x3x5x7 + x0x1x3x4x5x7 + x0x1x2x3x4x5x7
11061,191,7,"[m34,m46,m51,m63,m162,m174,m179,m191]",x1x5 + x1x2x3x5 + x0x1x4x5 + x0x1x2x3x4x5 + x1x5x7 + x1x2x3x5x7 + x0x1x4x5x7 + x0x1x2x3x4x5x7
11062,191,7,"[m34,m51,m174,m191]",x1x5 + x0x1x4x5 + x1x2x3x5x7 + x0x1x2x3x4x5x7
11063,191,7,"[m34,m42,m51,m59,m166,m174,m183,m191]",x1x5 + x1x3x5 + x0x1x4x5 + x0x1x3x4x5 + x1x2x5x7 + x1x2x3x5x7 + x0x1x2x4x5x7 + x0x1x2x3x4x5x7
11064,191,7,"[m34,m38,m42,m46,m179,m183,m187,m191]",x1x5 + x1x2x5 + x1x3x5 + x1x2x3x5 + x0x1x4x5x7 + x0x1x2x4x5x7 + x0x1x3x4x5x7 + x0x1x2x3x4x5x7
11065,191,7,"[m34,m46,m179,m191]",x1x5 + x1x2x3x5 + x0x1x4x5x7 + x0x1x2x3x4x5x7
11066,191,7,"[m34,m38,m42,m46,m50,m54,m58,m62,m163,m167,m171,m175,m179,m183,m187,m191]",x1x5 + x1x2x5 + x1x3x5 + x1x2x3x5 + x1x4x5 + x1x2x4x5 + x1x3x4x5 + x1x2x3x4x5 + x0x1x5x7 + x0x1x2x5x7 + x0x1x3x5x7 + x0x1x2x3x5x7 + x0x1x4x5x7 + x0x1x2x4x5x7 + x0x1x3x4x5x7 + x0x1x2x3x4x5x7
11067,191,7,"[m34,m38,m58,m62,m163,m167,m187,m191]",x1x5 + x1x2x5 + x1x3x4x5 + x1x2x3x4x5 + x0x1x5x7 + x0x1x2x5x7 + x0x1x3x4x5x7 + x0x1x2x3x4x5x7
11068,191,7,"[m34,m46,m50,m62,m163,m175,m179,m191]",x1x5 + x1x2x3x5 + x1x4x5 + x1x2x3x4x5 + x0x1x5x7 + x0x1x2x3x5x7 + x0x1x4x5x7 + x0x1x2x3x4x5x7
11069,191,7,"[m34,m62,m163,m191]",x1x5 + x1x2x3x4x5 + x0x1x5x7 + x0x1x2x3x4x5x7
11070,191,7,"[m34,m42,m54,m62,m163,m171,m183,m191]",x1x5 + x1x3x5 + x1x2x4x5 + x1x2x3x4x5 + x0x1x5x7 + x0x1x3x5x7 + x0x1x2x4x5x7 + x0x1x2x3x4x5x7
11071,191,7,"[m33,m35,m37,m39,m41,m43,m45,m47,m49,m51,m53,m55,m57,m59,m61,m63,m161,m163,m165,m167,m169,m171,m173,m175,m177,m179,m181,m183,m185,m187,m189,m191]",x0x5 + x0x1x5 + x0x2x5 + x0x1x2x5 + x0x3x5 + x0x1x3x5 + x0x2x3x5 + x0x1x2x3x5 + x0x4x5 + x0x1x4x5 + x0x2x4x5 + x0x1x2x4x5 + x0x3x4x5 + x0x1x3x4x5 + x0x2x3x4x5 + x0x1x2x3x4x5 + x0x5x7 + x0x1x5x7 + x0x2x5x7 + x0x1x2x5x7 + x0x3x5x7 + x0x1x3x5x7 + x0x2x3x5x7 + x0x1x2x3x5x7 + x0x4x5x7 + x0x1x4x5x7 + x0x2x4x5x7 + x0x1x2x4x5x7 + x0x3x4x5x7 + x0x1x3x4x5x7 + x0x2x3x4x5x7 + x0x1x2x3x4x5x7
11072,191,7,"[m33,m35,m37,m39,m41,m43,m45,m47,m177,m179,m181,m183,m185,m187,m189,m191]",x0x5 + x0x1x5 + x0x2x5 + x0x1x2x5 + x0x3x5 + x0x1x3x5 + x0x2x3x5 + x0x1x2x3x5 + x0x4x5x7 + x0x1x4x5x7 + x0x2x4x5x7 + x0x1x2x4x5x7 + x0x3x4x5x7 + x0x1x3x4x5x7 + x0x2x3x4x5x7 + x0x1x2x3x4x5x7
11073,191,7,"[m33,m35,m37,m39,m57,m59,m61,m63,m161,m163,m165,m167,m185,m187,m189,m191]",x0x5 + x0x1x5 + x0x2x5 + x0x1x2x5 + x0x3x4x5 + x0x1x3x4x5 + x0x2x3x4x5 + x0x1x2x3x4x5 + x0x5x7 + x0x1x5x7 + x0x2x5x7 + x0x1x2x5x7 + x0x3x4x5x7 + x0x1x3x4x5x7 + x0x2x3x4x5x7 + x0x1x2x3x4x5x7
11074,191,7,"[m33,m35,m37,m39,m185,m187,m189,m191]",x0x5 + x0x1x5 + x0x2x5 + x0x1x2x5 + x0x3x4x5x7 + x0x1x3x4x5x7 + x0x2x3x4x5x7 + x0x1x2x3x4x5x7
11075,191,7,"[m33,m35,m37,m39,m49,m51,m53,m55,m169,m171,m173,m175,m185,m187,m189,m191]",x0x5 + x0x1x5 + x0x2x5 + x0x1x2x5 + x0x4x5 + x0x1x4x5 + x0x2x4x5 + x0x1x2x4x5 + x0x3x5x7 + x0x1x3x5x7 + x0x2x3x5x7 + x0x1x2x3x5x7 + x0x3x4x5x7 + x0x1x3x4x5x7 + x0x2x3x4x5x7 + x0x1x2x3x4x5x7
11076,191,7,"[m33,m35,m45,m47,m49,m51,m61,m63,m161,m163,m173,m175,m177,m179,m189,m191]",x0x5 + x0x1x5 + x0x2x3x5 + x0x1x2x3x5 + x0x4x5 + x0x1x4x5 + x0x2x3x4x5 + x0x1x2x3x4x5 + x0x5x7 + x0x1x5x7 + x0x2x3x5x7 + x0x1x2x3x5x7 + x0x4x5x7 + x0x1x4x5x7 + x0x2x3x4x5x7 + x0x1x2x3x4x5x7
11077,191,7,"[m33,m35,m45,m47,m177,m179,m189,m191]",x0x5 + x0x1x5 + x0x2x3x5 + x0x1x2x3x5 + x0x4x5x7 + x0x1x4x5x7 + x0x2x3x4x5x7 + x0x1x2x3x4x5x7
11078,191,7,"[m33,m35,m61,m63,m161,m163,m189,m191]",x0x5 + x0x1x5 + x0x2x3x4x5 + x0x1x2x3x4x5 + x0x5x7 + x0x1x5x7 + x0x2x3x4x5x7 + x0x1x2x3x4x5x7
11079,191,7,"[m33,m35,m189,m191]",x0x5 + x0x1x5 + x0x2x3x4x5x7 + x0x1x2x3x4x5x7
11080,191,7,"[m33,m35,m49,m51,m173,m175,m189,m191]",x0x5 + x0x1x5 + x0x4x5 + x0x1x4x5 + x0x2x3x5x7 + x0x1x2x3x5x7 + x0x2x3x4x5x7 + x0x1x2x3x4x5x7
11081,191,7,"[m33,m35,m41,m43,m53,m55,m61,m63,m161,m163,m169,m171,m181,m183,m189,m191]",x0x5 + x0x1x5 + x0x3x5 + x0x1x3x5 + x0x2x4x5 + x0x1x2x4x5 + x0x2x3x4x5 + x0x1x2x3x4x5 + x0x5x7 + x0x1x5x7 + x0x3x5x7 + x0x1x3x5x7 + x0x2x4x5x7 + x0x1x2x4x5x7 + x0x2x3x4x5x7 + x0x1x2x3x4x5x7
11082,191,7,"[m33,m35,m53,m55,m169,m171,m189,m191]",x0x5 + x0x1x5 + x0x2x4x5 + x0x1x2x4x5 + x0x3x5x7 + x0x1x3x5x7 + x0x2x3x4x5x7 + x0x1x2x3x4x5x7
11083,191,7,"[m33,m35,m41,m43,m181,m183,m189,m191]",x0x5 + x0x1x5 + x0x3x5 + x0x1x3x5 + x0x2x4x5x7 + x0x1x2x4x5x7 + x0x2x3x4x5x7 + x0x1x2x3x4x5x7
11084,191,7,"[m33,m35,m41,m43,m49,m51,m57,m59,m165,m167,m173,m175,m181,m183,m189,m191]",x0x5 + x0x1x5 + x0x3x5 + x0x1x3x5 + x0x4x5 + x0x1x4x5 + x0x3x4x5 + x0x1x3x4x5 + x0x2x5x7 + x0x1x2x5x7 + x0x2x3x5x7 + x0x1x2x3x5x7 + x0x2x4x5x7 + x0x1x2x4x5x7 + x0x2x3x4x5x7 + x0x1x2x3x4x5x7
11085,191,7,"[m33,m35,m57,m59,m165,m167,m189,m191]",x0x5 + x0x1x5 + x0x3x4x5 + x0x1x3x4x5 + x0x2x5x7 + x0x1x2x5x7 + x0x2x3x4x5x7 + x0x1x2x3x4x5x7
11086,191,7,"[m33,m39,m41,m47,m49,m55,m57,m63,m161,m167,m169,m175,m177,m183,m185,m191]",x0x5 + x0x1x2x5 + x0x3x5 + x0x1x2x3x5 + x0x4x5 + x0x1x2x4x5 + x0x3x4x5 + x0x1x2x3x4x5 + x0x5x7 + x0x1x2x5x7 + x0x3x5x7 + x0x1x2x3x5x7 + x0x4x5x7 + x0x1x2x4x5x7 + x0x3x4x5x7 + x0x1x2x3x4x5x7
11087,191,7,"[m33,m39,m41,m47,m177,m183,m185,m191]",x0x5 + x0x1x2x5 + x0x3x5 + x0x1x2x3x5 + x0x4x5x7 + x0x1x2x4x5x7 + x0x3x4x5x7 + x0x1x2x3x4x5x7
11088,191,7,"[m33,m39,m57,m63,m161,m167,m185,m191]",x0x5 + x0x1x2x5 + x0x3x4x5 + x0x1x2x3x4x5 + x0x5x7 + x0x1x2x5x7 + x0x3x4x5x7 + x0x1x2x3x4x5x7
11089,191,7,"[m33,m39,m185,m191]",x0x5 + x0x1x2x5 + x0x3x4x5x7 + x0x1x2x3x4x5x7
11090,191,7,"[m33,m39,m49,m55,m169,m175,m185,m191]",x0x5 + x0x1x2x5 + x0x4x5 + x0x1x2x4x5 + x0x3x5x7 + x0x1x2x3x5x7 + x0x3x4x5x7 + x0x1x2x3x4x5x7
11091,191,7,"[m33,m47,m49,m63,m161,m175,m177,m191]",x0x5 + x0x1x2x3x5 + x0x4x5 + x0x1x2x3x4x5 + x0x5x7 + x0x1x2x3x5x7 + x0x4x5x7 + x0x1x2x3x4x5x7
11092,191,7,"[m33,m47,m177,m191]",x0x5 + x0x1x2x3x5 + x0x4x5x7 + x0x1x2x3x4x5x7
11093,191,7,"[m33,m63,m161,m191]",x0x5 + x0x1x2x3x4x5 + x0x5x7 + x0x1x2x3x4x5x7
11094,191,7,"[m33,m191]",x0x5 + x0x1x2x3x4x5x7
11095,191,7,"[m33,m49,m175,m191]",x0x5 + x0x4x5 + x0x1x2x3x5x7 + x0x1x2x3x4x5x7
11096,191,7,"[m33,m41,m55,m63,m161,m169,m183,m191]",x0x5 + x0x3x5 + x0x1x2x4x5 + x0x1x2x3x4x5 + x0x5x7 + x0x3x5x7 + x0x1x2x4x5x7 + x0x1x2x3x4x5x7
11097,191,7,"[m33,m55,m169,m191]",x0x5 + x0x1x2x4x5 + x0x3x5x7 + x0x1x2x3x4x5x7
11098,191,7,"[m33,m41,m183,m191]",x0x5 + x0x3x5 + x0x1x2x4x5x7 + x0x1x2x3x4x5x7
11099,191,7,"[m33,m41,m49,m57,m167,m175,m183,m191]",x0x5 + x0x3x5 + x0x4x5 + x0x3x4x5 + x0x1x2x5x7 + x0x1x2x3x5x7 + x0x1x2x4x5x7 + x0x1x2x3x4x5x7
11100,191,7,"[m33,m57,m167,m191]",x0x5 + x0x3x4x5 + x0x1x2x5x7 + x0x1x2x3x4x5x7
11101,191,7,"[m33,m37,m43,m47,m49,m53,m59,m63,m161,m165,m171,m175,m177,m181,m187,m191]",x0x5 + x0x2x5 + x0x1x3x5 + x0x1x2x3x5 + x0x4x5 + x0x2x4x5 + x0x1x3x4x5 + x0x1x2x3x4x5 + x0x5x7 + x0x2x5x7 + x0x1x3x5x7 + x0x1x2x3x5x7 + x0x4x5x7 + x0x2x4x5x7 + x0x1x3x4x5x7 + x0x1x2x3x4x5x7
